movies id,title,year,rating,genre,scaled_rating
655459,Jai Mummy Di,2020.0,6.1,Drama,0.61
142673,Deewana Mastana,1997.0,6.2,Drama,0.6200000000000001
306364,Police Force: An Inside Story,2004.0,4.5,Crime,0.45
230437,Phool Aur Kaante,1991.0,6.6,Drama,0.66
718156,Unlock,2020.0,7.5,Drama,0.75
420827,Duniya,1984.0,7.3,Drama,0.73
16537,Mumbai Meri Jaan,2008.0,7.0,Drama,0.7000000000000001
640421,Cargo,2019.0,5.0,Drama,0.5
161219,Kahin Pyaar Na Ho Jaaye,2000.0,5.3,Drama,0.53
71257,Khoobsurat,1999.0,4.9,Drama,0.49000000000000005
598859,Kaamyaab,2020.0,6.3,Drama,0.63
82945,Mummy Punjabi,2011.0,6.0,Drama,0.6000000000000001
238547,Utsav,1984.0,4.8,Drama,0.48
458939,Lal Baadshah,1999.0,6.2,Drama,0.6200000000000001
103931,Duvidha,1973.0,7.1,Drama,0.71
545273,Helicopter Eela,2018.0,6.3,Drama,0.63
254418,Shaadi Ke Side Effects,2014.0,5.5,Drama,0.55
161221,Chal Mere Bhai,2000.0,5.2,Drama,0.52
44248,Aisha,2010.0,5.2,Drama,0.52
135199,Ek Hasina Thi,2004.0,6.4,Drama,0.6400000000000001
21625,Gulaal,2009.0,6.5,Drama,0.65
473052,Jeeva,1986.0,0.0,Drama,0.0
420491,Anhonee,1952.0,6.3,Drama,0.63
232492,Sachaa Jhutha,1970.0,6.7,Drama,0.67
66702,Dil Ne Jise Apna Kahaa,2004.0,5.3,Drama,0.53
20563,Heroes,2008.0,6.2,Drama,0.6200000000000001
301687,Tango Charlie,2005.0,6.4,Drama,0.6400000000000001
942411,Mrs.,2023.0,0.0,Drama,0.0
334397,Aetbaar,2004.0,4.1,Drama,0.41
118032,Ferrari Ki Sawaari,2012.0,6.0,Drama,0.6000000000000001
1169516,Welcome to the Jungle,2024.0,0.0,Drama,0.0
599598,India's Most Wanted,2019.0,5.0,Drama,0.5
252053,Yaariyan,2014.0,3.3,Drama,0.33
20293,Shortkut - The Con Is On,2009.0,4.2,Drama,0.42000000000000004
605452,Kissebaaz,2019.0,3.5,Drama,0.35000000000000003
54892,Ramayana: The Epic,2010.0,6.3,Drama,0.63
41901,Ishq Vishk,2003.0,5.9,Drama,0.5900000000000001
556907,Baazaar,2018.0,6.0,Drama,0.6000000000000001
46622,Khatta Meetha,1978.0,6.6,Drama,0.66
192675,Eklavya: The Royal Guard,2007.0,6.6,Drama,0.66
679024,Toofaan,2021.0,4.9,Drama,0.49000000000000005
404414,Khallas: The Beginning of End,2007.0,0.0,Drama,0.0
391766,Do Lafzon Ki Kahani,2016.0,7.2,Drama,0.7200000000000001
475250,Omertà,2018.0,7.7,Drama,0.77
211275,Kachche Dhaage,1999.0,5.9,Drama,0.5900000000000001
897515,Chhatriwali,2023.0,5.4,Drama,0.54
621003,Laal Kaptaan,2019.0,7.1,Drama,0.71
71562,I Am Kalam,2010.0,7.3,Drama,0.73
20290,Luck,2009.0,4.8,Drama,0.48
81782,Kurukshetra,2000.0,6.4,Drama,0.6400000000000001
21822,Yeh Mera India,2009.0,8.0,Drama,0.8
103048,China Gate,1998.0,6.6,Drama,0.66
353952,Calendar Girls,2015.0,5.7,Drama,0.5700000000000001
165404,Humraaz,2002.0,6.3,Drama,0.63
75217,Hamara Dil Aapke Paas Hai,2000.0,5.3,Drama,0.53
38257,Kushti,2010.0,3.5,Drama,0.35000000000000003
22241,Firaaq,2009.0,6.3,Drama,0.63
96147,Aankhen,1993.0,5.6,Drama,0.5599999999999999
455004,Shimla Mirchi,2020.0,0.0,Drama,0.0
109028,Mohra,1994.0,6.4,Drama,0.6400000000000001
84096,Maine Gandhi Ko Nahin Mara,2005.0,7.0,Drama,0.7000000000000001
361866,Rudraksh,2004.0,3.9,Drama,0.39
1021400,Dulhe Raja,2024.0,0.0,Drama,0.0
168498,The Burning Train,1980.0,6.4,Drama,0.6400000000000001
161459,Maidan-E-Jung,1995.0,7.0,Drama,0.7000000000000001
161436,Khiladi,1992.0,6.0,Drama,0.6000000000000001
870387,Sharmaji Namkeen,2022.0,6.8,Drama,0.68
85053,Jannat 2,2012.0,6.3,Drama,0.63
463001,Aag,1994.0,4.0,Drama,0.4
51615,Namak Halaal,1982.0,6.5,Drama,0.65
71315,Jaane Kahan Se Aayi Hai,2010.0,4.7,Drama,0.47000000000000003
471892,Shubh Mangal Saavdhan,2017.0,6.5,Drama,0.65
804005,Silence... Can You Hear It?,2021.0,6.2,Drama,0.6200000000000001
856193,Hello Doctor,2020.0,0.0,Drama,0.0
433718,Fun2shh... Dudes in the 10th Century,2003.0,3.5,Drama,0.35000000000000003
161175,Yeh Lamhe Judaai Ke,2004.0,6.8,Drama,0.68
42323,Tere Bin Laden,2010.0,6.4,Drama,0.6400000000000001
774806,Toolsidas Junior,2022.0,7.5,Drama,0.75
213187,Naukar Biwi Ka,1983.0,0.0,Drama,0.0
455432,Sanam,1997.0,1.0,Drama,0.1
496318,Krrish 4,2023.0,0.0,Drama,0.0
393255,Mahaanta,1997.0,8.0,Drama,0.8
63467,I Am,2011.0,6.5,Drama,0.65
165065,Kuch Khatti Kuch Meethi,2001.0,6.3,Drama,0.63
78827,Deewangee,2002.0,6.4,Drama,0.6400000000000001
303335,Kanoon,1994.0,4.0,Drama,0.4
343983,Aadmi Khilona Hai,1993.0,10.0,Drama,1.0
134841,Makdee,2002.0,6.7,Drama,0.67
1187054,Sajini Shinde Ka Viral Video,2023.0,2.0,Drama,0.2
339367,Hamari Adhuri Kahani,2015.0,6.3,Drama,0.63
523278,Saand Ki Aankh,2019.0,7.1,Drama,0.71
108141,Rajnigandha,1974.0,5.5,Drama,0.55
1185638,Farrey,2023.0,2.0,Drama,0.2
682838,O Pushpa I Hate Tears,2020.0,10.0,Drama,1.0
304079,Babu,1985.0,6.5,Drama,0.65
297016,Rajaji,1999.0,5.7,Drama,0.5700000000000001
213565,Arjun Pandit,1999.0,5.6,Drama,0.5599999999999999
367714,Aan Baan,1972.0,0.0,Drama,0.0
56534,Knock Out,2010.0,7.0,Drama,0.7000000000000001
242313,Hulchul,1971.0,4.8,Drama,0.48
255580,Total Siyapaa,2014.0,4.4,Drama,0.44000000000000006
748457,Bahut Hua Sammaan,2020.0,6.6,Drama,0.66
597190,Joshilaay,1989.0,5.5,Drama,0.55
1205293,Anubhooti... at Metaphysical World,2023.0,0.0,Drama,0.0
101820,Junoon,1992.0,5.3,Drama,0.53
470641,Mukkabaaz,2018.0,7.6,Drama,0.76
118632,Ghatak,1996.0,7.0,Drama,0.7000000000000001
103865,Mera Gaon Mera Desh,1971.0,6.0,Drama,0.6000000000000001
14468,Ek Chalis Ki Last Local,2007.0,6.3,Drama,0.63
78819,Bhumika,1977.0,6.2,Drama,0.6200000000000001
776303,Kaagaz,2021.0,6.7,Drama,0.67
261421,The Cloud Door,1994.0,5.1,Drama,0.51
241174,Jaani Dushman,1979.0,6.0,Drama,0.6000000000000001
423822,Deadline: Sirf 24 Ghante,2006.0,4.6,Drama,0.45999999999999996
526090,Mulk,2018.0,6.9,Drama,0.6900000000000001
225635,Dosti: Friends Forever,2005.0,5.0,Drama,0.5
711643,Chhorii,2021.0,6.3,Drama,0.63
292830,Creature 3D,2014.0,3.5,Drama,0.35000000000000003
236007,Naksha,2006.0,4.1,Drama,0.41
316812,Main Aisa Hi Hoon,2005.0,4.1,Drama,0.41
81253,Prem Rog,1982.0,7.3,Drama,0.73
383281,Raju Chacha,2000.0,6.0,Drama,0.6000000000000001
652049,Chintu Ka Birthday,2020.0,7.6,Drama,0.76
542460,Pataakha,2018.0,6.9,Drama,0.6900000000000001
476661,Sunny,1984.0,6.3,Drama,0.63
277608,Naqaab,2007.0,4.5,Drama,0.45
104565,Khoon Aur Paani,1981.0,4.0,Drama,0.4
256095,One by Two,2014.0,4.5,Drama,0.45
82575,Indian,2001.0,5.2,Drama,0.52
20092,Corporate,2006.0,6.5,Drama,0.65
798159,Hum Do Hamare Do,2021.0,5.7,Drama,0.5700000000000001
166027,Fida,2004.0,5.3,Drama,0.53
216969,Sohni Mahiwal,1984.0,5.8,Drama,0.58
355279,All Is Well,2015.0,5.6,Drama,0.5599999999999999
297019,The Shaukeens,2014.0,4.6,Drama,0.45999999999999996
109001,Shiva,1990.0,6.5,Drama,0.65
460123,Mirror Game,2017.0,5.3,Drama,0.53
170859,Daag,1973.0,0.0,Drama,0.0
217745,Dil Maange More!!!,2004.0,4.6,Drama,0.45999999999999996
189542,Jayantabhai Ki Luv Story,2013.0,4.4,Drama,0.44000000000000006
20769,Chandni Bar,2001.0,6.7,Drama,0.67
37460,Raavan,2010.0,4.6,Drama,0.45999999999999996
1112552,Kennedy,2023.0,7.5,Drama,0.75
310123,Zid,2014.0,4.5,Drama,0.45
117356,Musafir,2004.0,5.6,Drama,0.5599999999999999
277751,Maine Dil Tujhko Diya,2002.0,5.3,Drama,0.53
453989,Aashiqui 3,2023.0,0.0,Drama,0.0
101747,Chori Mera Kaam,1975.0,5.2,Drama,0.52
357133,Daag: The Fire,1999.0,5.6,Drama,0.5599999999999999
325389,Rahasya,2015.0,7.2,Drama,0.7200000000000001
508287,Veerey Ki Wedding,2018.0,4.4,Drama,0.44000000000000006
300712,5 Rifles,1974.0,7.0,Drama,0.7000000000000001
60730,Khubsoorat,1980.0,6.3,Drama,0.63
542187,Sagar Sangam,1988.0,9.5,Drama,0.9500000000000001
84877,Jodi Breakers,2012.0,5.5,Drama,0.55
535110,Samundar,1986.0,8.0,Drama,0.8
299692,Super Nani,2014.0,7.3,Drama,0.73
1002082,Babli Bouncer,2022.0,6.0,Drama,0.6000000000000001
64743,Chalti Ka Naam Gaadi,1958.0,5.5,Drama,0.55
109907,Hate Story,2012.0,5.3,Drama,0.53
534139,Go Goa Gone 2,2023.0,0.0,Drama,0.0
1201015,Madgaon Express,2023.0,0.0,Drama,0.0
207901,Dayavan,1988.0,7.5,Drama,0.75
268305,Zindagi Ek Juaa,1992.0,6.0,Drama,0.6000000000000001
1103937,Operation Mayfair,2023.0,4.0,Drama,0.4
39347,Hello Brother,1999.0,5.5,Drama,0.55
304157,Yaar Gaddar,1994.0,6.0,Drama,0.6000000000000001
464515,Qila,1998.0,6.0,Drama,0.6000000000000001
75746,Hum Tum Shabana,2011.0,4.0,Drama,0.4
768466,Janhit Mein Jaari,2022.0,6.8,Drama,0.68
683193,Clerk,1989.0,1.0,Drama,0.1
20687,Teree Sang: A Kidult Love Story,2009.0,7.2,Romance,0.7200000000000001
301671,Shaitani Ilaaka,1990.0,0.0,Drama,0.0
317039,Hathyar,2002.0,5.0,Drama,0.5
683395,Virgin Bhanupriya,2020.0,0.0,Drama,0.0
78701,Kisna,2005.0,7.4,Drama,0.7400000000000001
97449,Khamoshi: The Musical,1996.0,6.7,Drama,0.67
161433,Suhaag,1979.0,5.8,Drama,0.58
165016,Aflatoon,1997.0,4.4,Drama,0.44000000000000006
146003,Rush,2012.0,4.8,Drama,0.48
15411,Bheja Fry,2007.0,6.6,Drama,0.66
138370,Luv Shuv Tey Chicken Khurana,2012.0,6.3,Drama,0.63
165066,Dil Kya Kare,1999.0,6.0,Drama,0.6000000000000001
936229,Shastry Virudh Shastry,2023.0,0.0,Drama,0.0
71304,Sharaabi,1984.0,6.5,Drama,0.65
158807,Chalo Ishq Ladaaye,2002.0,4.7,Drama,0.47000000000000003
101783,Zameen,2003.0,6.3,Drama,0.63
20832,Krazzy 4,2008.0,4.8,Drama,0.48
605456,Taish,2020.0,6.6,Drama,0.66
121473,Anita,1967.0,0.0,Drama,0.0
656566,Amit Tandon: Family Tandoncies,2020.0,5.5,Drama,0.55
131156,Raja Jani,1972.0,6.5,Drama,0.65
589291,PM Narendra Modi,2019.0,4.7,Drama,0.47000000000000003
589469,377 Ab Normal,2019.0,6.0,Drama,0.6000000000000001
151042,I.D.,2012.0,6.3,Drama,0.63
35708,Tum Milo Toh Sahi,2010.0,5.7,Drama,0.5700000000000001
302450,Betaabi,1997.0,10.0,Drama,1.0
314865,Cheekh,1985.0,0.0,Drama,0.0
21571,Mithya,2008.0,6.3,Drama,0.63
73259,Armaan,2003.0,5.2,Drama,0.52
230431,Thanedaar,1990.0,6.3,Drama,0.63
54969,Daud,1997.0,5.3,Drama,0.53
155949,Aap Ki Khatir,2006.0,5.0,Drama,0.5
1144071,Ek Anjaan Rishtey Ka Guilt 2,2022.0,0.0,Drama,0.0
72568,Ek Ladka Ek Ladki,1992.0,7.1,Drama,0.71
345426,Khushi,2003.0,5.3,Drama,0.53
318898,Alone,2015.0,4.8,Drama,0.48
23275,Do Knot Disturb,2009.0,3.4,Drama,0.34
111057,Gattu,2011.0,6.5,Drama,0.65
939423,Afwaah,2023.0,5.9,Drama,0.5900000000000001
21557,A Thousand Desires Like These,2003.0,7.1,Drama,0.71
324218,Aksar,2006.0,4.4,Drama,0.44000000000000006
45667,Yeh Vaada Raha,1982.0,6.2,Drama,0.6200000000000001
306165,Mela,1948.0,0.0,Drama,0.0
598048,Yours Truly,2018.0,8.3,Drama,0.8300000000000001
638665,Eeb Allay Ooo!,2020.0,7.6,Drama,0.76
72127,Ram Lakhan,1989.0,7.0,Drama,0.7000000000000001
328931,Coffee Bloom,2015.0,0.0,Drama,0.0
323030,Khamoshiyan,2015.0,4.3,Drama,0.43
275784,Solva Saal,1958.0,6.0,Drama,0.6000000000000001
180761,Muqaddar Ka Faisla,1987.0,7.0,Drama,0.7000000000000001
426785,Tum Bin 2,2016.0,7.0,Drama,0.7000000000000001
590403,Love Aaj Kal,2020.0,5.5,Romance,0.55
543932,Kasam,1988.0,0.0,Drama,0.0
270916,Gardish,1993.0,7.7,Drama,0.77
65956,I See You,2006.0,5.8,Drama,0.58
223091,Mard,1985.0,5.7,Drama,0.5700000000000001
278533,Anari No. 1,1999.0,5.6,Drama,0.5599999999999999
48390,Gangaa Jamunaa Saraswathi,1988.0,6.3,Drama,0.63
645370,Bypass Road,2019.0,5.3,Drama,0.53
311445,Muskaan,2004.0,8.0,Drama,0.8
984092,The Great Indian Family,2023.0,4.3,Drama,0.43
795589,Khichdi 2,2021.0,0.0,Drama,0.0
362296,Mere Jeevan Saathi,1972.0,7.5,Drama,0.75
20507,Agyaat,2009.0,3.4,Drama,0.34
551745,Mere Pyare Prime Minister,2019.0,6.4,Drama,0.6400000000000001
46413,Mumbai Matinee,2003.0,4.0,Drama,0.4
452967,Baaki Itihaas,2017.0,6.0,Drama,0.6000000000000001
13123,Aamir,2008.0,6.7,Drama,0.67
118133,Ijaazat,1987.0,7.3,Drama,0.73
608062,Hawalaat,1987.0,10.0,Drama,1.0
139474,Julie,2004.0,4.6,Drama,0.45999999999999996
226008,Michael,2011.0,5.5,Drama,0.55
850180,Lost,2023.0,5.0,Drama,0.5
559082,Lovefucked,2018.0,4.8,Romance,0.48
65804,Mr. Natwarlal,1979.0,6.3,Action,0.63
69775,Murder 2,2011.0,5.7,Drama,0.5700000000000001
60389,Bawarchi,1972.0,6.8,Action,0.68
331295,Gair Kanooni,1989.0,3.0,Drama,0.30000000000000004
142631,Love Ke Liye Kuch Bhi Karega,2001.0,5.9,Romance,0.5900000000000001
316900,Roy,2015.0,5.0,Drama,0.5
403790,Warrior Savitri,2016.0,2.5,Action,0.25
39218,"Main, Meri Patni Aur Woh",2005.0,5.8,Drama,0.58
215322,Rishtey,2002.0,5.6,Drama,0.5599999999999999
32295,Khal Nayak,1993.0,6.9,Drama,0.6900000000000001
455549,The Wishing Tree,2017.0,5.3,Drama,0.53
463317,Barood,1998.0,7.3,Drama,0.73
194522,Monsoon Shootout,2017.0,6.5,Drama,0.65
455574,Naseeb Apna Apna,1986.0,6.3,Drama,0.63
593214,Blank,2019.0,6.8,Drama,0.68
161396,Sanam Bewafa,1991.0,5.3,Drama,0.53
120101,Kyaa Super Kool Hain Hum,2012.0,4.9,Drama,0.49000000000000005
284614,Mrigayaa,1976.0,6.0,Drama,0.6000000000000001
249514,Heeralaal Pannalaal,1978.0,5.0,Drama,0.5
161406,Chandra Mukhi,1993.0,5.5,Drama,0.55
52860,Hum Aapke Dil Mein Rehte Hain,1999.0,5.7,Drama,0.5700000000000001
579396,Karobaar,2000.0,7.0,Drama,0.7000000000000001
261017,Baap Re Baap,1955.0,0.0,Drama,0.0
46381,Buddha Mar Gaya,2007.0,3.3,Drama,0.33
1021166,Code Name: Tiranga,2022.0,4.4,Drama,0.44000000000000006
51728,Crook,2010.0,5.1,Drama,0.51
161468,Inkaar,2013.0,5.4,Drama,0.54
238408,Singh Saab the Great,2013.0,5.0,Drama,0.5
474084,Aakhri Adaalat,1988.0,5.0,Drama,0.5
309867,Zed Plus,2014.0,7.3,Drama,0.73
132338,Saaransh,1984.0,7.3,Drama,0.73
455272,Zubaan,2016.0,7.0,Drama,0.7000000000000001
1081726,Bheed,2023.0,5.9,Drama,0.5900000000000001
46370,Anwar,2007.0,5.4,Action,0.54
44059,Baton Baton Mein,1979.0,6.1,Drama,0.61
232728,Takkar,1995.0,4.0,Drama,0.4
881983,Salaam Venky,2022.0,7.0,Drama,0.7000000000000001
64879,Lamhe,1991.0,6.5,Drama,0.65
19668,Jai Veeru,2009.0,5.7,Drama,0.5700000000000001
55212,Tumko Na Bhool Paayenge,2002.0,6.3,Drama,0.63
435199,Sanam Teri Kasam,2009.0,7.0,Drama,0.7000000000000001
16894,Akele Hum Akele Tum,1995.0,6.6,Drama,0.66
117096,Ab Ke Baras,2002.0,5.0,Drama,0.5
232708,Aarzoo,1999.0,6.3,Drama,0.63
241490,Pehchaan,1993.0,4.5,Drama,0.45
116887,Chhalia,1960.0,5.0,Drama,0.5
33460,Sehar,2005.0,7.0,Drama,0.7000000000000001
347951,Trinetra,1991.0,10.0,Drama,1.0
725311,Pareeksha,2020.0,7.1,Drama,0.71
364525,Kshatriya,1993.0,5.0,Drama,0.5
221026,"Suddenly, One Day",1989.0,6.7,Drama,0.67
21263,Life Partner,2009.0,4.4,Drama,0.44000000000000006
407825,Chudail Story,2016.0,5.0,Drama,0.5
54814,Hum Hain Rahi Pyar Ke,1993.0,7.1,Drama,0.71
1009723,Middle Class Love,2022.0,5.5,Romance,0.55
301612,Allah Rakha,1986.0,0.0,Drama,0.0
359865,Lootere,1993.0,6.0,Drama,0.6000000000000001
155141,Dariya Dil,1988.0,5.2,Drama,0.52
586077,Chand Sa Roshan Chehra,2005.0,0.0,Drama,0.0
424884,Gandhigiri,2016.0,9.0,Drama,0.9
150922,Samay: When Time Strikes,2003.0,6.4,Action,0.6400000000000001
414276,Freaky Ali,2016.0,5.6,Drama,0.5599999999999999
64501,Naughty @ 40,2011.0,3.0,Drama,0.30000000000000004
24864,What's Your Raashee?,2009.0,5.2,Drama,0.52
161404,Jaagruti,1992.0,2.5,Drama,0.25
58725,Netaji Subhas Chandra Bose: The Forgotten Hero,2005.0,7.9,Drama,0.79
505426,Shehzaade,1989.0,3.0,Drama,0.30000000000000004
20358,Yuvvraaj,2008.0,5.1,Drama,0.51
418655,Jaane Anjaane,1971.0,10.0,Drama,1.0
482154,Ajji,2017.0,6.4,Drama,0.6400000000000001
331298,Hey Bro,2015.0,6.0,Drama,0.6000000000000001
32134,Bal Ganesh,2007.0,6.0,Drama,0.6000000000000001
159657,Baazi,1995.0,6.9,Drama,0.6900000000000001
1046991,Vadh,2022.0,5.8,Drama,0.58
331192,Hatya,1988.0,8.0,Drama,0.8
458032,Dobaara: See Your Evil,2017.0,4.7,Drama,0.47000000000000003
370645,Yeshwant,1997.0,5.6,Drama,0.5599999999999999
166872,Tere Mere Sapne,1996.0,6.0,Drama,0.6000000000000001
421515,Saat Uchakkey,2016.0,5.7,Drama,0.5700000000000001
393269,Milan,1967.0,5.0,Drama,0.5
1142643,1920: Horrors of the Heart,2023.0,3.6,Horror,0.36000000000000004
109037,Arpan,1983.0,4.7,Drama,0.47000000000000003
452690,Shiva Shakti,1988.0,2.0,Drama,0.2
869014,Pati Patni Aur Postman,2020.0,0.0,Drama,0.0
546442,Zabardast,1985.0,7.0,Drama,0.7000000000000001
25801,Aamdani Atthanni Kharcha Rupaiya,2001.0,5.3,Drama,0.53
161402,Suryavanshi,1992.0,5.8,Drama,0.58
399071,Cabaret,2019.0,0.0,Drama,0.0
850928,Love Duo,2020.0,0.0,Romance,0.0
357833,Suryaa: An Awakening,1989.0,10.0,Drama,1.0
165979,Haan Maine Bhi Pyaar Kiya,2002.0,4.9,Drama,0.49000000000000005
16928,Black & White,2008.0,4.5,Drama,0.45
84693,Naram Garam,1981.0,6.2,Drama,0.6200000000000001
526211,Zinda Dil,2003.0,0.0,Drama,0.0
543693,Jabariya Jodi,2019.0,4.4,Drama,0.44000000000000006
583631,Tank Cleaner,2021.0,9.0,Drama,0.9
1011874,Match Of Life,2022.0,0.0,Drama,0.0
152035,Aks,2001.0,5.1,Drama,0.51
472470,Qaidi Band,2017.0,6.0,Drama,0.6000000000000001
61182,F.A.L.T.U.,2011.0,5.5,Drama,0.55
656007,Panga,2020.0,6.7,Drama,0.67
353810,Positive,2007.0,10.0,Drama,1.0
202635,Silsiilay,2005.0,3.9,Drama,0.39
46619,Yaadon Ki Baaraat,1973.0,7.8,Drama,0.78
117322,Footpath,2003.0,5.3,Drama,0.53
135469,Shirin Farhad Ki Toh Nikal Padi,2012.0,3.3,Drama,0.33
590350,Pati Patni Aur Woh,2019.0,6.4,Drama,0.6400000000000001
55658,Ek Ruka Hua Faisla,1986.0,8.0,Drama,0.8
340736,Khuda Kasam,2010.0,0.0,Drama,0.0
273166,O Teri,2014.0,2.3,Drama,0.22999999999999998
348094,Rajjo,2013.0,3.0,Drama,0.30000000000000004
21905,Shabd,2005.0,5.0,Drama,0.5
33145,Satte Pe Satta,1982.0,6.5,Drama,0.65
143976,Ziddi,1997.0,5.6,Drama,0.5599999999999999
35751,Seeta and Geeta,1972.0,6.7,Drama,0.67
1125221,Chatrapathi,2023.0,7.0,Drama,0.7000000000000001
334875,Ek Paheli Leela,2015.0,4.5,Drama,0.45
661671,Shikara,2020.0,5.0,Drama,0.5
232795,Albela,2001.0,3.3,Drama,0.33
159436,Jaani Dushman: Ek Anokhi Kahani,2002.0,4.2,Drama,0.42000000000000004
121610,Shaheed,1965.0,0.0,Drama,0.0
20731,Raaz,2002.0,5.8,Drama,0.58
457714,Dillagi,1999.0,5.4,Drama,0.54
228648,Mickey Virus,2013.0,5.4,Drama,0.54
539036,Soni,2019.0,6.7,Drama,0.67
74481,Darna Mana Hai,2003.0,6.1,Drama,0.61
140860,Zamane Se Kya Darna,1994.0,2.0,Drama,0.2
502524,Majaz: Ae Gham-e-Dil Kya Karun,2017.0,5.0,Drama,0.5
25100,Tum Mile,2009.0,5.1,Drama,0.51
309151,Kalicharan,1976.0,6.0,Drama,0.6000000000000001
48922,Jewel Thief,1967.0,6.2,Drama,0.6200000000000001
44827,Dor,2006.0,7.3,Drama,0.73
352099,Bangistan,2015.0,5.9,Drama,0.5900000000000001
529217,Bedardi,1993.0,3.0,Drama,0.30000000000000004
433086,Machines,2017.0,6.1,Drama,0.61
103236,Zanjeer,1973.0,6.7,Drama,0.67
45003,Raju Ban Gaya Gentleman,1992.0,7.1,Drama,0.71
206376,My Wife's Murder,2005.0,6.2,Drama,0.6200000000000001
215383,Nasha,2013.0,4.5,Drama,0.45
317633,Chhoti Bahu,1971.0,0.0,Drama,0.0
49028,Rakht Charitra,2010.0,6.9,Drama,0.6900000000000001
22460,Deewaar,1975.0,7.0,Drama,0.7000000000000001
27640,Janbaaz,1986.0,5.7,Drama,0.5700000000000001
161449,Amaanat,1994.0,6.0,Drama,0.6000000000000001
369843,Humko Tumse Pyaar Hai,2006.0,6.8,Drama,0.68
35100,Right Yaaa Wrong,2010.0,5.7,Drama,0.5700000000000001
413911,Kalakaar,1983.0,0.0,Drama,0.0
393615,Sanjog,1972.0,6.0,Drama,0.6000000000000001
305839,Naya Din Nai Raat,1974.0,6.5,Drama,0.65
103073,Ardh Satya,1983.0,6.7,Drama,0.67
305255,Kirayadar,1986.0,5.0,Drama,0.5
232783,Yudh,1985.0,8.3,Drama,0.8300000000000001
563775,Krishan Avtaar,1993.0,0.0,Drama,0.0
653300,Sham Ghansham,1998.0,10.0,Drama,1.0
115153,Kismat,2004.0,5.3,Drama,0.53
985438,First Kill,1999.0,0.0,Drama,0.0
166012,Sangharsh,1999.0,4.7,Drama,0.47000000000000003
425741,Gundaraj,1995.0,9.0,Drama,0.9
48929,Shree 420,1955.0,7.6,Drama,0.76
192364,Swami,2007.0,6.5,Drama,0.65
304984,Hindustan Ki Kasam,1973.0,10.0,Drama,1.0
165058,Biwi Ho To Aisi,1988.0,6.0,Drama,0.6000000000000001
294088,Ehsaas: The Feeling,2001.0,4.0,Drama,0.4
16576,Cheeni Kum,2007.0,6.2,Drama,0.6200000000000001
156288,Fool N Final,2007.0,3.5,Drama,0.35000000000000003
142136,Mr. Bechara,1996.0,4.3,Drama,0.43
38253,City of Gold,2010.0,5.3,Drama,0.53
231449,Guddi,1971.0,6.1,Drama,0.61
307030,Mere Jeevan Saathi,2006.0,3.5,Drama,0.35000000000000003
163807,Dunno Y Na Jaane Kyun...,2010.0,3.5,Drama,0.35000000000000003
40779,Milenge Milenge,2010.0,4.3,Drama,0.43
19276,Dhoondte Reh Jaaoge,2009.0,4.5,Drama,0.45
403859,Fever,2016.0,2.5,Drama,0.25
262868,Parwana,1971.0,4.2,Drama,0.42000000000000004
165069,Hameshaa,1997.0,7.0,Drama,0.7000000000000001
59364,Risk,2007.0,5.7,Drama,0.5700000000000001
926915,Funkaar,2023.0,0.0,Drama,0.0
18799,Ahista Ahista,2006.0,7.3,Drama,0.73
270417,The Xposé,2014.0,4.8,Drama,0.48
348762,Jis Desh Mein Ganga Rehta Hai,2000.0,5.6,Drama,0.5599999999999999
232808,Maharaja,1998.0,5.1,Drama,0.51
304255,Imaandaar,1987.0,0.0,Drama,0.0
301614,Aulad,1986.0,9.0,Drama,0.9
115943,Banaras,2006.0,6.3,Drama,0.63
494950,Rajma Chawal,2018.0,6.4,Drama,0.6400000000000001
425744,Doodh Ka Karz,1990.0,10.0,Drama,1.0
498479,Vodka Diaries,2018.0,6.3,Drama,0.63
277032,Judaai,1980.0,0.0,Drama,0.0
199687,Yamla Pagla Deewana 2,2013.0,3.6,Drama,0.36000000000000004
53283,Khichdi: The Movie,2010.0,6.8,Drama,0.68
480654,Aakhri Cheekh,1991.0,4.0,Drama,0.4
423976,Gaja Gamini,2000.0,6.7,Drama,0.67
160261,Army,1996.0,3.8,Drama,0.38
295811,Gunaah,2002.0,5.6,Drama,0.5599999999999999
461786,Pardesi Babu,1998.0,6.8,Drama,0.68
53284,Do Dooni Chaar,2010.0,6.5,Drama,0.65
709681,Chaman Bahar,2020.0,5.1,Drama,0.51
578435,Anukul,2017.0,8.5,Drama,0.8500000000000001
1099967,Starfish,2023.0,0.0,Drama,0.0
173418,Dhoom Dadakka,2008.0,8.5,Drama,0.8500000000000001
563126,Shapath,1997.0,10.0,Drama,1.0
464599,Guest iin London,2017.0,5.3,Drama,0.53
276480,Hawas,2004.0,3.4,Drama,0.34
302882,Bambai Ka Babu,1996.0,7.3,Drama,0.73
307991,The Eternal Lamp,1958.0,0.0,Drama,0.0
1145809,Sergeant,2023.0,2.0,Drama,0.2
227832,Hogi Pyaar Ki Jeet,1999.0,6.6,Drama,0.66
412888,Main Balwaan,1986.0,0.0,Drama,0.0
340742,Kaagaz Ke Fools,2015.0,3.0,Drama,0.30000000000000004
540313,Udaan,1997.0,7.0,Drama,0.7000000000000001
403540,Mirzya,2016.0,6.2,Drama,0.6200000000000001
343390,Aadmi Aur Insaan,1969.0,3.7,Drama,0.37000000000000005
